,module,iteration,sample
2,M00374,,5255
3,M00375,,5255
4,M00376,,5255
5,M00377,,5255
6,ReductiveGlycineModule,,5255
0,M00165,,5256
1,M00173,,5256
2,M00374,,5256
3,M00375,,5256
4,M00376,,5256
5,M00377,,5256
6,ReductiveGlycineModule,,5256
0,M00165,35.0,5257
1,M00173,39.0,5257
2,ReductiveGlycineModule,48.0,5257
3,M00377,49.0,5257
4,M00374,57.0,5257
5,M00375,61.0,5257
6,M00376,61.0,5257
0,M00165,,5258
1,M00173,,5258
2,M00374,,5258
3,M00375,,5258
4,M00376,,5258
5,M00377,,5258
6,ReductiveGlycineModule,,5258
0,M00165,,5259
1,M00173,,5259
2,M00374,,5259
3,M00375,,5259
4,M00376,,5259
5,M00377,,5259
6,ReductiveGlycineModule,,5259
0,M00165,,5260
1,M00173,,5260
2,M00374,,5260
3,M00375,,5260
4,M00376,,5260
5,M00377,,5260
6,ReductiveGlycineModule,,5260
0,M00165,,5261
1,M00173,,5261
2,M00374,,5261
3,M00375,,5261
4,M00376,,5261
5,M00377,,5261
6,ReductiveGlycineModule,,5261
0,M00165,,5262
1,M00173,,5262
2,M00374,,5262
3,M00375,,5262
4,M00376,,5262
5,M00377,,5262
6,ReductiveGlycineModule,,5262
0,M00165,,5263
1,M00173,,5263
2,M00374,,5263
3,M00375,,5263
4,M00376,,5263
5,M00377,,5263
6,ReductiveGlycineModule,,5263
0,M00165,,5264
1,M00173,,5264
2,M00374,,5264
3,M00375,,5264
4,M00376,,5264
5,M00377,,5264
6,ReductiveGlycineModule,,5264
0,M00165,,5265
1,M00173,,5265
2,M00374,,5265
3,M00375,,5265
4,M00376,,5265
5,M00377,,5265
6,ReductiveGlycineModule,,5265
0,M00165,,5266
1,M00173,,5266
2,M00374,,5266
3,M00375,,5266
4,M00376,,5266
5,M00377,,5266
6,ReductiveGlycineModule,,5266
0,M00165,,5267
1,M00173,,5267
2,M00374,,5267
3,M00375,,5267
4,M00376,,5267
5,M00377,,5267
6,ReductiveGlycineModule,,5267
0,M00165,,5268
1,M00173,,5268
2,M00374,,5268
3,M00375,,5268
4,M00376,,5268
5,M00377,,5268
6,ReductiveGlycineModule,,5268
0,M00165,,5269
1,M00173,,5269
2,M00374,,5269
3,M00375,,5269
4,M00376,,5269
5,M00377,,5269
6,ReductiveGlycineModule,,5269
0,M00165,,5270
1,M00173,,5270
2,M00374,,5270
3,M00375,,5270
4,M00376,,5270
5,M00377,,5270
6,ReductiveGlycineModule,,5270
0,M00165,,5271
1,M00173,,5271
2,M00374,,5271
3,M00375,,5271
4,M00376,,5271
5,M00377,,5271
6,ReductiveGlycineModule,,5271
0,M00165,,5272
1,M00173,,5272
2,M00374,,5272
3,M00375,,5272
4,M00376,,5272
5,M00377,,5272
6,ReductiveGlycineModule,,5272
0,M00165,,5273
1,M00173,,5273
2,M00374,,5273
3,M00375,,5273
4,M00376,,5273
5,M00377,,5273
6,ReductiveGlycineModule,,5273
0,M00165,,5274
1,M00173,,5274
2,M00374,,5274
3,M00375,,5274
4,M00376,,5274
5,M00377,,5274
6,ReductiveGlycineModule,,5274
0,M00165,,5275
1,M00173,,5275
2,M00374,,5275
3,M00375,,5275
4,M00376,,5275
5,M00377,,5275
6,ReductiveGlycineModule,,5275
0,M00165,,5276
1,M00173,,5276
2,M00374,,5276
3,M00375,,5276
4,M00376,,5276
5,M00377,,5276
6,ReductiveGlycineModule,,5276
0,M00165,,5277
1,M00173,,5277
2,M00374,,5277
3,M00375,,5277
4,M00376,,5277
5,M00377,,5277
6,ReductiveGlycineModule,,5277
0,M00165,,5278
1,M00173,,5278
2,M00374,,5278
3,M00375,,5278
4,M00376,,5278
5,M00377,,5278
6,ReductiveGlycineModule,,5278
0,M00165,,5279
1,M00173,,5279
2,M00374,,5279
3,M00375,,5279
4,M00376,,5279
5,M00377,,5279
6,ReductiveGlycineModule,,5279
0,M00165,,5280
1,M00173,,5280
2,M00374,,5280
3,M00375,,5280
4,M00376,,5280
5,M00377,,5280
6,ReductiveGlycineModule,,5280
0,M00165,,5281
1,M00173,,5281
2,M00374,,5281
3,M00375,,5281
4,M00376,,5281
5,M00377,,5281
6,ReductiveGlycineModule,,5281
0,M00165,,5282
1,M00173,,5282
2,M00374,,5282
3,M00375,,5282
4,M00376,,5282
5,M00377,,5282
6,ReductiveGlycineModule,,5282
0,M00165,,5283
1,M00173,,5283
2,M00374,,5283
3,M00375,,5283
4,M00376,,5283
5,M00377,,5283
6,ReductiveGlycineModule,,5283
0,M00165,,5284
1,M00173,,5284
2,M00374,,5284
3,M00375,,5284
4,M00376,,5284
5,M00377,,5284
6,ReductiveGlycineModule,,5284
0,M00165,,5285
1,M00173,,5285
2,M00374,,5285
3,M00375,,5285
4,M00376,,5285
5,M00377,,5285
6,ReductiveGlycineModule,,5285
0,M00165,,5286
1,M00173,,5286
2,M00374,,5286
3,M00375,,5286
4,M00376,,5286
5,M00377,,5286
6,ReductiveGlycineModule,,5286
0,M00165,,5287
1,M00173,,5287
2,M00374,,5287
3,M00375,,5287
4,M00376,,5287
5,M00377,,5287
6,ReductiveGlycineModule,,5287
0,M00165,,5288
1,M00173,,5288
2,M00374,,5288
3,M00375,,5288
4,M00376,,5288
5,M00377,,5288
6,ReductiveGlycineModule,,5288
0,M00165,,5289
1,M00173,,5289
2,M00374,,5289
3,M00375,,5289
4,M00376,,5289
5,M00377,,5289
6,ReductiveGlycineModule,,5289
0,M00165,,5290
1,M00173,,5290
2,M00374,,5290
3,M00375,,5290
4,M00376,,5290
5,M00377,,5290
6,ReductiveGlycineModule,,5290
0,M00165,,5291
1,M00173,,5291
2,M00374,,5291
3,M00375,,5291
4,M00376,,5291
5,M00377,,5291
6,ReductiveGlycineModule,,5291
0,M00165,,5292
1,M00173,,5292
2,M00374,,5292
3,M00375,,5292
4,M00376,,5292
5,M00377,,5292
6,ReductiveGlycineModule,,5292
0,M00165,,5293
1,M00173,,5293
2,M00374,,5293
3,M00375,,5293
4,M00376,,5293
5,M00377,,5293
6,ReductiveGlycineModule,,5293
0,M00165,,5294
1,M00173,,5294
2,M00374,,5294
3,M00375,,5294
4,M00376,,5294
5,M00377,,5294
6,ReductiveGlycineModule,,5294
0,M00165,,5295
1,M00173,,5295
2,M00374,,5295
3,M00375,,5295
4,M00376,,5295
5,M00377,,5295
6,ReductiveGlycineModule,,5295
0,M00165,,5296
1,M00173,,5296
2,M00374,,5296
3,M00375,,5296
4,M00376,,5296
5,M00377,,5296
6,ReductiveGlycineModule,,5296
0,M00165,,5297
1,M00173,,5297
2,M00374,,5297
3,M00375,,5297
4,M00376,,5297
5,M00377,,5297
6,ReductiveGlycineModule,,5297
0,M00165,,5298
1,M00173,,5298
2,M00374,,5298
3,M00375,,5298
4,M00376,,5298
5,M00377,,5298
6,ReductiveGlycineModule,,5298
0,M00165,,5299
1,M00173,,5299
2,M00374,,5299
3,M00375,,5299
4,M00376,,5299
5,M00377,,5299
6,ReductiveGlycineModule,,5299
0,M00165,,5300
1,M00173,,5300
2,M00374,,5300
3,M00375,,5300
4,M00376,,5300
5,M00377,,5300
6,ReductiveGlycineModule,,5300
0,M00165,,5301
1,M00173,,5301
2,M00374,,5301
3,M00375,,5301
4,M00376,,5301
5,M00377,,5301
6,ReductiveGlycineModule,,5301
0,M00165,,5302
1,M00173,,5302
2,M00374,,5302
3,M00375,,5302
4,M00376,,5302
5,M00377,,5302
6,ReductiveGlycineModule,,5302
0,M00165,,5303
1,M00173,,5303
2,M00374,,5303
3,M00375,,5303
4,M00376,,5303
5,M00377,,5303
6,ReductiveGlycineModule,,5303
0,M00165,,5304
1,M00173,,5304
2,M00374,,5304
3,M00375,,5304
4,M00376,,5304
5,M00377,,5304
6,ReductiveGlycineModule,,5304
0,M00165,,5305
1,M00173,,5305
2,M00374,,5305
3,M00375,,5305
4,M00376,,5305
5,M00377,,5305
6,ReductiveGlycineModule,,5305
0,M00165,,5306
1,M00173,,5306
2,M00374,,5306
3,M00375,,5306
4,M00376,,5306
5,M00377,,5306
6,ReductiveGlycineModule,,5306
0,M00165,,5307
1,M00173,,5307
2,M00374,,5307
3,M00375,,5307
4,M00376,,5307
5,M00377,,5307
6,ReductiveGlycineModule,,5307
0,M00165,,5308
1,M00173,,5308
2,M00374,,5308
3,M00375,,5308
4,M00376,,5308
5,M00377,,5308
6,ReductiveGlycineModule,,5308
0,M00165,36.0,5309
1,M00173,51.0,5309
2,ReductiveGlycineModule,60.0,5309
3,M00377,61.0,5309
4,M00374,69.0,5309
5,M00375,73.0,5309
6,M00376,73.0,5309
0,M00165,,5310
1,M00173,,5310
2,M00374,,5310
3,M00375,,5310
4,M00376,,5310
5,M00377,,5310
6,ReductiveGlycineModule,,5310
0,M00165,,5311
1,M00173,,5311
2,M00374,,5311
3,M00375,,5311
4,M00376,,5311
5,M00377,,5311
6,ReductiveGlycineModule,,5311
0,M00165,,5312
1,M00173,,5312
2,M00374,,5312
3,M00375,,5312
4,M00376,,5312
5,M00377,,5312
6,ReductiveGlycineModule,,5312
0,M00165,,5313
1,M00173,,5313
2,M00374,,5313
3,M00375,,5313
4,M00376,,5313
5,M00377,,5313
6,ReductiveGlycineModule,,5313
0,M00165,,5314
1,M00173,,5314
2,M00374,,5314
3,M00375,,5314
4,M00376,,5314
5,M00377,,5314
6,ReductiveGlycineModule,,5314
0,M00165,,5315
1,M00173,,5315
2,M00374,,5315
3,M00375,,5315
4,M00376,,5315
5,M00377,,5315
6,ReductiveGlycineModule,,5315
0,M00165,,5316
1,M00173,,5316
2,M00374,,5316
3,M00375,,5316
4,M00376,,5316
5,M00377,,5316
6,ReductiveGlycineModule,,5316
0,M00165,,5317
1,M00173,,5317
2,M00374,,5317
3,M00375,,5317
4,M00376,,5317
5,M00377,,5317
6,ReductiveGlycineModule,,5317
0,M00165,,5318
1,M00173,,5318
2,M00374,,5318
3,M00375,,5318
4,M00376,,5318
5,M00377,,5318
6,ReductiveGlycineModule,,5318
0,M00165,,5319
1,M00173,,5319
2,M00374,,5319
3,M00375,,5319
4,M00376,,5319
5,M00377,,5319
6,ReductiveGlycineModule,,5319
0,M00165,,5320
1,M00173,,5320
2,M00374,,5320
3,M00375,,5320
4,M00376,,5320
5,M00377,,5320
6,ReductiveGlycineModule,,5320
0,M00165,,5321
1,M00173,,5321
2,M00374,,5321
3,M00375,,5321
4,M00376,,5321
5,M00377,,5321
6,ReductiveGlycineModule,,5321
0,M00165,,5322
1,M00173,,5322
2,M00374,,5322
3,M00375,,5322
4,M00376,,5322
5,M00377,,5322
6,ReductiveGlycineModule,,5322
0,M00165,,5323
1,M00173,,5323
2,M00374,,5323
3,M00375,,5323
4,M00376,,5323
5,M00377,,5323
6,ReductiveGlycineModule,,5323
0,M00165,,5324
1,M00173,,5324
2,M00374,,5324
3,M00375,,5324
4,M00376,,5324
5,M00377,,5324
6,ReductiveGlycineModule,,5324
0,M00165,,5325
1,M00173,,5325
2,M00374,,5325
3,M00375,,5325
4,M00376,,5325
5,M00377,,5325
6,ReductiveGlycineModule,,5325
0,M00165,,5326
1,M00173,,5326
2,M00374,,5326
3,M00375,,5326
4,M00376,,5326
5,M00377,,5326
6,ReductiveGlycineModule,,5326
0,M00165,,5327
1,M00173,,5327
2,M00374,,5327
3,M00375,,5327
4,M00376,,5327
5,M00377,,5327
6,ReductiveGlycineModule,,5327
0,M00165,,5328
1,M00173,,5328
2,M00374,,5328
3,M00375,,5328
4,M00376,,5328
5,M00377,,5328
6,ReductiveGlycineModule,,5328
0,M00165,,5329
1,M00173,,5329
2,M00374,,5329
3,M00375,,5329
4,M00376,,5329
5,M00377,,5329
6,ReductiveGlycineModule,,5329
0,M00165,,5330
1,M00173,,5330
2,M00374,,5330
3,M00375,,5330
4,M00376,,5330
5,M00377,,5330
6,ReductiveGlycineModule,,5330
0,M00165,,5331
1,M00173,,5331
2,M00374,,5331
3,M00375,,5331
4,M00376,,5331
5,M00377,,5331
6,ReductiveGlycineModule,,5331
0,M00165,,5332
1,M00173,,5332
2,M00374,,5332
3,M00375,,5332
4,M00376,,5332
5,M00377,,5332
6,ReductiveGlycineModule,,5332
0,M00165,48.0,5333
1,M00173,60.0,5333
2,ReductiveGlycineModule,69.0,5333
3,M00377,70.0,5333
4,M00374,78.0,5333
5,M00375,82.0,5333
6,M00376,82.0,5333
0,M00165,,5334
1,M00173,,5334
2,M00374,,5334
3,M00375,,5334
4,M00376,,5334
5,M00377,,5334
6,ReductiveGlycineModule,,5334
0,M00165,,5335
1,M00173,,5335
2,M00374,,5335
3,M00375,,5335
4,M00376,,5335
5,M00377,,5335
6,ReductiveGlycineModule,,5335
0,M00165,,5336
1,M00173,,5336
2,M00374,,5336
3,M00375,,5336
4,M00376,,5336
5,M00377,,5336
6,ReductiveGlycineModule,,5336
0,M00165,,5337
1,M00173,,5337
2,M00374,,5337
3,M00375,,5337
4,M00376,,5337
5,M00377,,5337
6,ReductiveGlycineModule,,5337
0,M00165,,5338
1,M00173,,5338
2,M00374,,5338
3,M00375,,5338
4,M00376,,5338
5,M00377,,5338
6,ReductiveGlycineModule,,5338
0,M00165,,5339
1,M00173,,5339
2,M00374,,5339
3,M00375,,5339
4,M00376,,5339
5,M00377,,5339
6,ReductiveGlycineModule,,5339
0,M00165,31.0,5340
1,M00173,51.0,5340
2,ReductiveGlycineModule,60.0,5340
3,M00377,61.0,5340
4,M00374,69.0,5340
5,M00375,73.0,5340
6,M00376,73.0,5340
0,M00165,,5341
1,M00173,,5341
2,M00374,,5341
3,M00375,,5341
4,M00376,,5341
5,M00377,,5341
6,ReductiveGlycineModule,,5341
0,M00165,,5342
1,M00173,,5342
2,M00374,,5342
3,M00375,,5342
4,M00376,,5342
5,M00377,,5342
6,ReductiveGlycineModule,,5342
0,M00165,,5343
1,M00173,,5343
2,M00374,,5343
3,M00375,,5343
4,M00376,,5343
5,M00377,,5343
6,ReductiveGlycineModule,,5343
0,M00165,,5344
1,M00173,,5344
2,M00374,,5344
3,M00375,,5344
4,M00376,,5344
5,M00377,,5344
6,ReductiveGlycineModule,,5344
0,M00165,,5345
1,M00173,,5345
2,M00374,,5345
3,M00375,,5345
4,M00376,,5345
5,M00377,,5345
6,ReductiveGlycineModule,,5345
0,M00165,,5346
1,M00173,,5346
2,M00374,,5346
3,M00375,,5346
4,M00376,,5346
5,M00377,,5346
6,ReductiveGlycineModule,,5346
0,M00165,,5347
1,M00173,,5347
2,M00374,,5347
3,M00375,,5347
4,M00376,,5347
5,M00377,,5347
6,ReductiveGlycineModule,,5347
0,M00165,,5348
1,M00173,,5348
2,M00374,,5348
3,M00375,,5348
4,M00376,,5348
5,M00377,,5348
6,ReductiveGlycineModule,,5348
0,M00165,,5349
1,M00173,,5349
2,M00374,,5349
3,M00375,,5349
4,M00376,,5349
5,M00377,,5349
6,ReductiveGlycineModule,,5349
0,M00165,,5350
1,M00173,,5350
2,M00374,,5350
3,M00375,,5350
4,M00376,,5350
5,M00377,,5350
6,ReductiveGlycineModule,,5350
0,M00165,,5351
1,M00173,,5351
2,M00374,,5351
3,M00375,,5351
4,M00376,,5351
5,M00377,,5351
6,ReductiveGlycineModule,,5351
0,M00165,,5352
1,M00173,,5352
2,M00374,,5352
3,M00375,,5352
4,M00376,,5352
5,M00377,,5352
6,ReductiveGlycineModule,,5352
0,M00165,,5353
1,M00173,,5353
2,M00374,,5353
3,M00375,,5353
4,M00376,,5353
5,M00377,,5353
6,ReductiveGlycineModule,,5353
0,M00165,,5354
1,M00173,,5354
2,M00374,,5354
3,M00375,,5354
4,M00376,,5354
5,M00377,,5354
6,ReductiveGlycineModule,,5354
0,M00165,,5355
1,M00173,,5355
2,M00374,,5355
3,M00375,,5355
4,M00376,,5355
5,M00377,,5355
6,ReductiveGlycineModule,,5355
0,M00165,,5356
1,M00173,,5356
2,M00374,,5356
3,M00375,,5356
4,M00376,,5356
5,M00377,,5356
6,ReductiveGlycineModule,,5356
0,M00165,,5357
1,M00173,,5357
2,M00374,,5357
3,M00375,,5357
4,M00376,,5357
5,M00377,,5357
6,ReductiveGlycineModule,,5357
0,M00165,,5358
1,M00173,,5358
2,M00374,,5358
3,M00375,,5358
4,M00376,,5358
5,M00377,,5358
6,ReductiveGlycineModule,,5358
0,M00165,,5359
1,M00173,,5359
2,M00374,,5359
3,M00375,,5359
4,M00376,,5359
5,M00377,,5359
6,ReductiveGlycineModule,,5359
0,M00165,,5360
1,M00173,,5360
2,M00374,,5360
3,M00375,,5360
4,M00376,,5360
5,M00377,,5360
6,ReductiveGlycineModule,,5360
0,M00165,,5361
1,M00173,,5361
2,M00374,,5361
3,M00375,,5361
4,M00376,,5361
5,M00377,,5361
6,ReductiveGlycineModule,,5361
0,M00165,,5362
1,M00173,,5362
2,M00374,,5362
3,M00375,,5362
4,M00376,,5362
5,M00377,,5362
6,ReductiveGlycineModule,,5362
0,M00165,,5363
1,M00173,,5363
2,M00374,,5363
3,M00375,,5363
4,M00376,,5363
5,M00377,,5363
6,ReductiveGlycineModule,,5363
0,M00165,,5364
1,M00173,,5364
2,M00374,,5364
3,M00375,,5364
4,M00376,,5364
5,M00377,,5364
6,ReductiveGlycineModule,,5364
0,M00165,,5365
1,M00173,,5365
2,M00374,,5365
3,M00375,,5365
4,M00376,,5365
5,M00377,,5365
6,ReductiveGlycineModule,,5365
0,M00165,,5366
1,M00173,,5366
2,M00374,,5366
3,M00375,,5366
4,M00376,,5366
5,M00377,,5366
6,ReductiveGlycineModule,,5366
0,M00165,,5367
1,M00173,,5367
2,M00374,,5367
3,M00375,,5367
4,M00376,,5367
5,M00377,,5367
6,ReductiveGlycineModule,,5367
0,M00165,,5368
1,M00173,,5368
2,M00374,,5368
3,M00375,,5368
4,M00376,,5368
5,M00377,,5368
6,ReductiveGlycineModule,,5368
0,M00165,,5369
1,M00173,,5369
2,M00374,,5369
3,M00375,,5369
4,M00376,,5369
5,M00377,,5369
6,ReductiveGlycineModule,,5369
0,M00165,,5370
1,M00173,,5370
2,M00374,,5370
3,M00375,,5370
4,M00376,,5370
5,M00377,,5370
6,ReductiveGlycineModule,,5370
0,M00165,,5371
1,M00173,,5371
2,M00374,,5371
3,M00375,,5371
4,M00376,,5371
5,M00377,,5371
6,ReductiveGlycineModule,,5371
0,M00165,,5372
1,M00173,,5372
2,M00374,,5372
3,M00375,,5372
4,M00376,,5372
5,M00377,,5372
6,ReductiveGlycineModule,,5372
0,M00165,,5373
1,M00173,,5373
2,M00374,,5373
3,M00375,,5373
4,M00376,,5373
5,M00377,,5373
6,ReductiveGlycineModule,,5373
0,M00165,,5374
1,M00173,,5374
2,M00374,,5374
3,M00375,,5374
4,M00376,,5374
5,M00377,,5374
6,ReductiveGlycineModule,,5374
0,M00165,,5375
1,M00173,,5375
2,M00374,,5375
3,M00375,,5375
4,M00376,,5375
5,M00377,,5375
6,ReductiveGlycineModule,,5375
0,M00165,,5376
1,M00173,,5376
2,M00374,,5376
3,M00375,,5376
4,M00376,,5376
5,M00377,,5376
6,ReductiveGlycineModule,,5376
0,M00165,,5377
1,M00173,,5377
2,M00374,,5377
3,M00375,,5377
4,M00376,,5377
5,M00377,,5377
6,ReductiveGlycineModule,,5377
0,M00165,,5378
1,M00173,,5378
2,M00374,,5378
3,M00375,,5378
4,M00376,,5378
5,M00377,,5378
6,ReductiveGlycineModule,,5378
0,M00165,,5379
1,M00173,,5379
2,M00374,,5379
3,M00375,,5379
4,M00376,,5379
5,M00377,,5379
6,ReductiveGlycineModule,,5379
0,M00165,,5380
1,M00173,,5380
2,M00374,,5380
3,M00375,,5380
4,M00376,,5380
5,M00377,,5380
6,ReductiveGlycineModule,,5380
0,M00165,,5381
1,M00173,,5381
2,M00374,,5381
3,M00375,,5381
4,M00376,,5381
5,M00377,,5381
6,ReductiveGlycineModule,,5381
0,M00165,,5382
1,M00173,,5382
2,M00374,,5382
3,M00375,,5382
4,M00376,,5382
5,M00377,,5382
6,ReductiveGlycineModule,,5382
0,M00165,,5383
1,M00173,,5383
2,M00374,,5383
3,M00375,,5383
4,M00376,,5383
5,M00377,,5383
6,ReductiveGlycineModule,,5383
0,M00165,,5384
1,M00173,,5384
2,M00374,,5384
3,M00375,,5384
4,M00376,,5384
5,M00377,,5384
6,ReductiveGlycineModule,,5384
0,M00165,,5385
1,M00173,,5385
2,M00374,,5385
3,M00375,,5385
4,M00376,,5385
5,M00377,,5385
6,ReductiveGlycineModule,,5385
0,M00165,,5386
1,M00173,,5386
2,M00374,,5386
3,M00375,,5386
4,M00376,,5386
5,M00377,,5386
6,ReductiveGlycineModule,,5386
0,M00165,,5387
1,M00173,,5387
2,M00374,,5387
3,M00375,,5387
4,M00376,,5387
5,M00377,,5387
6,ReductiveGlycineModule,,5387
0,M00165,,5388
1,M00173,,5388
2,M00374,,5388
3,M00375,,5388
4,M00376,,5388
5,M00377,,5388
6,ReductiveGlycineModule,,5388
0,M00165,,5389
1,M00173,,5389
2,M00374,,5389
3,M00375,,5389
4,M00376,,5389
5,M00377,,5389
6,ReductiveGlycineModule,,5389
0,M00165,,5390
1,M00173,,5390
2,M00374,,5390
3,M00375,,5390
4,M00376,,5390
5,M00377,,5390
6,ReductiveGlycineModule,,5390
0,M00165,,5391
1,M00173,,5391
2,M00374,,5391
3,M00375,,5391
4,M00376,,5391
5,M00377,,5391
6,ReductiveGlycineModule,,5391
0,M00165,,5392
1,M00173,,5392
2,M00374,,5392
3,M00375,,5392
4,M00376,,5392
5,M00377,,5392
6,ReductiveGlycineModule,,5392
0,M00165,,5393
1,M00173,,5393
2,M00374,,5393
3,M00375,,5393
4,M00376,,5393
5,M00377,,5393
6,ReductiveGlycineModule,,5393
0,M00165,,5394
1,M00173,,5394
2,M00374,,5394
3,M00375,,5394
4,M00376,,5394
5,M00377,,5394
6,ReductiveGlycineModule,,5394
0,M00165,,5395
1,M00173,,5395
2,M00374,,5395
3,M00375,,5395
4,M00376,,5395
5,M00377,,5395
6,ReductiveGlycineModule,,5395
0,M00165,,5396
1,M00173,,5396
2,M00374,,5396
3,M00375,,5396
4,M00376,,5396
5,M00377,,5396
6,ReductiveGlycineModule,,5396
0,M00165,,5397
1,M00173,,5397
2,M00374,,5397
3,M00375,,5397
4,M00376,,5397
5,M00377,,5397
6,ReductiveGlycineModule,,5397
0,M00165,,5398
1,M00173,,5398
2,M00374,,5398
3,M00375,,5398
4,M00376,,5398
5,M00377,,5398
6,ReductiveGlycineModule,,5398
0,M00165,,5399
1,M00173,,5399
2,M00374,,5399
3,M00375,,5399
4,M00376,,5399
5,M00377,,5399
6,ReductiveGlycineModule,,5399
0,M00165,,5400
1,M00173,,5400
2,M00374,,5400
3,M00375,,5400
4,M00376,,5400
5,M00377,,5400
6,ReductiveGlycineModule,,5400
0,M00165,,5401
1,M00173,,5401
2,M00374,,5401
3,M00375,,5401
4,M00376,,5401
5,M00377,,5401
6,ReductiveGlycineModule,,5401
0,M00165,,5402
1,M00173,,5402
2,M00374,,5402
3,M00375,,5402
4,M00376,,5402
5,M00377,,5402
6,ReductiveGlycineModule,,5402
0,M00165,,5403
1,M00173,,5403
2,M00374,,5403
3,M00375,,5403
4,M00376,,5403
5,M00377,,5403
6,ReductiveGlycineModule,,5403
0,M00165,,5404
1,M00173,,5404
2,M00374,,5404
3,M00375,,5404
4,M00376,,5404
5,M00377,,5404
6,ReductiveGlycineModule,,5404
0,M00165,,5405
1,M00173,,5405
2,M00374,,5405
3,M00375,,5405
4,M00376,,5405
5,M00377,,5405
6,ReductiveGlycineModule,,5405
0,M00165,,5406
1,M00173,,5406
2,M00374,,5406
3,M00375,,5406
4,M00376,,5406
5,M00377,,5406
6,ReductiveGlycineModule,,5406
0,M00165,,5407
1,M00173,,5407
2,M00374,,5407
3,M00375,,5407
4,M00376,,5407
5,M00377,,5407
6,ReductiveGlycineModule,,5407
0,M00165,,5408
1,M00173,,5408
2,M00374,,5408
3,M00375,,5408
4,M00376,,5408
5,M00377,,5408
6,ReductiveGlycineModule,,5408
0,M00165,,5409
1,M00173,,5409
2,M00374,,5409
3,M00375,,5409
4,M00376,,5409
5,M00377,,5409
6,ReductiveGlycineModule,,5409
0,M00165,,5410
1,M00173,,5410
2,M00374,,5410
3,M00375,,5410
4,M00376,,5410
5,M00377,,5410
6,ReductiveGlycineModule,,5410
0,M00165,,5411
1,M00173,,5411
2,M00374,,5411
3,M00375,,5411
4,M00376,,5411
5,M00377,,5411
6,ReductiveGlycineModule,,5411
0,M00165,,5412
1,M00173,,5412
2,M00374,,5412
3,M00375,,5412
4,M00376,,5412
5,M00377,,5412
6,ReductiveGlycineModule,,5412
0,M00165,,5413
1,M00173,,5413
2,M00374,,5413
3,M00375,,5413
4,M00376,,5413
5,M00377,,5413
6,ReductiveGlycineModule,,5413
0,M00165,,5414
1,M00173,,5414
2,M00374,,5414
3,M00375,,5414
4,M00376,,5414
5,M00377,,5414
6,ReductiveGlycineModule,,5414
0,M00165,,5415
1,M00173,,5415
2,M00374,,5415
3,M00375,,5415
4,M00376,,5415
5,M00377,,5415
6,ReductiveGlycineModule,,5415
0,M00165,,5416
1,M00173,,5416
2,M00374,,5416
3,M00375,,5416
4,M00376,,5416
5,M00377,,5416
6,ReductiveGlycineModule,,5416
0,M00165,,5417
1,M00173,,5417
2,M00374,,5417
3,M00375,,5417
4,M00376,,5417
5,M00377,,5417
6,ReductiveGlycineModule,,5417
0,M00165,,5418
1,M00173,,5418
2,M00374,,5418
3,M00375,,5418
4,M00376,,5418
5,M00377,,5418
6,ReductiveGlycineModule,,5418
0,M00165,,5419
1,M00173,,5419
2,M00374,,5419
3,M00375,,5419
4,M00376,,5419
5,M00377,,5419
6,ReductiveGlycineModule,,5419
0,M00165,,5420
1,M00173,,5420
2,M00374,,5420
3,M00375,,5420
4,M00376,,5420
5,M00377,,5420
6,ReductiveGlycineModule,,5420
0,M00165,,5421
1,M00173,,5421
2,M00374,,5421
3,M00375,,5421
4,M00376,,5421
5,M00377,,5421
6,ReductiveGlycineModule,,5421
0,M00165,,5422
1,M00173,,5422
2,M00374,,5422
3,M00375,,5422
4,M00376,,5422
5,M00377,,5422
6,ReductiveGlycineModule,,5422
0,M00165,,5423
1,M00173,,5423
2,M00374,,5423
3,M00375,,5423
4,M00376,,5423
5,M00377,,5423
6,ReductiveGlycineModule,,5423
0,M00165,,5424
1,M00173,,5424
2,M00374,,5424
3,M00375,,5424
4,M00376,,5424
5,M00377,,5424
6,ReductiveGlycineModule,,5424
0,M00165,,5425
1,M00173,,5425
2,M00374,,5425
3,M00375,,5425
4,M00376,,5425
5,M00377,,5425
6,ReductiveGlycineModule,,5425
0,M00165,,5426
1,M00173,,5426
2,M00374,,5426
3,M00375,,5426
4,M00376,,5426
5,M00377,,5426
6,ReductiveGlycineModule,,5426
0,M00165,,5427
1,M00173,,5427
2,M00374,,5427
3,M00375,,5427
4,M00376,,5427
5,M00377,,5427
6,ReductiveGlycineModule,,5427
0,M00165,,5428
1,M00173,,5428
2,M00374,,5428
3,M00375,,5428
4,M00376,,5428
5,M00377,,5428
6,ReductiveGlycineModule,,5428
0,M00165,,5429
1,M00173,,5429
2,M00374,,5429
3,M00375,,5429
4,M00376,,5429
5,M00377,,5429
6,ReductiveGlycineModule,,5429
0,M00165,,5430
1,M00173,,5430
2,M00374,,5430
3,M00375,,5430
4,M00376,,5430
5,M00377,,5430
6,ReductiveGlycineModule,,5430
0,M00165,,5431
1,M00173,,5431
2,M00374,,5431
3,M00375,,5431
4,M00376,,5431
5,M00377,,5431
6,ReductiveGlycineModule,,5431
0,M00165,,5432
1,M00173,,5432
2,M00374,,5432
3,M00375,,5432
4,M00376,,5432
5,M00377,,5432
6,ReductiveGlycineModule,,5432
0,M00165,,5433
1,M00173,,5433
2,M00374,,5433
3,M00375,,5433
