4293,Asymmetric,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4313,Asymmetric,0.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Strong,0.876993166287016,439,54,16,33,13,55,52,165,14,0,1,0,0,0,0,36
53,Asymmetric,0.0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,Strong,0.9516129032258065,124,6,0,117,0,0,0,0,0,0,0,0,0,0,0,1
702,Weak,0.2,10,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1
705,Strong,0.7777777777777778,9,2,6,0,0,0,0,0,0,0,0,0,0,0,0,1
716,Asymmetric,0.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,Moderate,0.6,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
76,Strong,1.0,27,0,0,18,0,0,0,0,0,0,0,0,0,0,0,9
79,Asymmetric,0.006666666666666667,150,149,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3761,Asymmetric,0.0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6042,Asymmetric,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3946,Strong,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1013,Asymmetric,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1033,Asymmetric,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
929,Weak,0.2,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3002,Asymmetric,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3200,Asymmetric,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3237,Asymmetric,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3367,Asymmetric,0.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3519,Asymmetric,0.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3618,Moderate,0.6666666666666666,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
4032,Asymmetric,0.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4039,Asymmetric,0.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4052,Weak,0.09615384615384616,52,47,5,0,0,0,0,0,0,0,0,0,0,0,0,0
4091,Asymmetric,0.0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4160,Asymmetric,0.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4161,Asymmetric,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4167,Asymmetric,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4286,Asymmetric,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300,Asymmetric,0.0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4334,Asymmetric,0.0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4356,Asymmetric,0.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5089,Asymmetric,0.0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5090,Asymmetric,0.0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,Asymmetric,0.0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,Asymmetric,0.0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,Strong,0.7647058823529411,17,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0
704,Asymmetric,0.0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
706,Asymmetric,0.0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
707,Moderate,0.4,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
708,Weak,0.12903225806451613,31,27,4,0,0,0,0,0,0,0,0,0,0,0,0,0
710,Asymmetric,0.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,Weak,0.125,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
865,Asymmetric,0.0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3702,Asymmetric,0.0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
825,Asymmetric,0.0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3683,Asymmetric,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,Weak,0.02682763246143528,1491,1451,33,0,0,0,0,0,0,0,0,0,0,0,0,7
102,Weak,0.10921501706484642,293,261,32,0,0,0,0,0,0,0,0,0,0,0,0,0
103,Weak,0.013888888888888888,144,142,2,0,0,0,0,0,0,0,0,0,0,0,0,0
106,Moderate,0.3888888888888889,108,66,17,0,0,0,0,0,0,0,0,14,0,0,0,11
107,Weak,0.015503875968992248,129,127,2,0,0,0,0,0,0,0,0,0,0,0,0,0
108,Moderate,0.6112852664576802,319,124,187,0,0,0,0,0,0,0,0,0,0,0,0,8
110,Moderate,0.6666666666666666,69,23,37,0,0,0,0,0,0,0,0,0,0,0,0,9
129,Weak,0.06451612903225806,93,87,5,0,0,0,0,0,0,0,0,0,0,0,0,1
130,Moderate,0.2903225806451613,31,22,8,0,0,0,0,0,0,0,0,0,0,0,0,1
135,Moderate,0.625,8,3,3,0,0,0,0,0,0,0,0,1,0,0,0,1
138,Moderate,0.29411764705882354,17,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0
143,Asymmetric,0.0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,Weak,0.07692307692307693,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
145,Asymmetric,0.0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,Asymmetric,0.0,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,Asymmetric,0.0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,Weak,0.11834319526627218,169,149,20,0,0,0,0,0,0,0,0,0,0,0,0,0
149,Asymmetric,0.0,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,Asymmetric,0.0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,Asymmetric,0.0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,Asymmetric,0.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,Asymmetric,0.0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
